,buy_x,buy_y,sell_x,sell_y,hr,buy_spread,sell_spread,buy_investment,sell_investment,buyZScore,sellZScore,long_entry,long_exit,num_units_long,short_entry,short_exit,num_units_short,numUnits,transaction,positionSwitch,tradecosts,hr_memory,invest_memory,buy_spread_memory,sell_spread_memory,buy_spread_pct_ch,sell_spread_pct_ch,port_rets,cum rets
2018-10-09 14:20:00,53.099999999999994,52.98686212777778,53.081111111111106,52.96290015555555,0.9960000000000002,0.11807546111111202,0.07530015555555597,105.85564879444445,105.85050015555555,,,False,False,0.0,False,False,0.0,0.0,False,False,0.0,,,,,,,0.0,1.0
2018-10-09 14:30:00,53.28555555555557,53.03821445555556,53.26944444444444,53.01570912777778,0.9960000000000002,-0.01815221111111103,-0.05670420555555308,106.09458112222222,106.08812246111113,,,False,False,0.0,False,False,0.0,0.0,False,False,0.0,,,,,,,0.0,1.0
2018-10-09 14:40:00,53.29779,53.00248670999999,53.285990000000005,52.98158416,0.9960000000000002,-0.07035932999999658,-0.10301467999999687,106.07533275,106.066183,,,False,False,0.0,False,False,0.0,0.0,False,False,0.0,,,,,,,0.0,1.0
2018-10-09 14:50:00,53.32234,52.95854763,53.30919,52.93830950500001,0.9960000000000002,-0.13740561000000112,-0.1707411350000001,106.05450087,106.047360145,,,False,False,0.0,False,False,0.0,0.0,False,False,0.0,,,,,,,0.0,1.0
2018-10-09 15:00:00,53.35333333333333,52.990089841666666,53.33416666666667,52.97159905,0.9960000000000001,-0.130740158333334,-0.16832094999999825,106.11091984166667,106.11151905000001,,,False,False,0.0,False,False,0.0,0.0,False,False,0.0,,,,,,,0.0,1.0
2018-10-10 13:40:00,53.299,52.98979458,53.273,52.96481311,0.9960000000000001,-0.07011341999999984,-0.12099088999999878,106.04970258,106.05061710999999,,,False,False,0.0,False,False,0.0,0.0,False,False,0.0,,,,,,,0.0,1.0
2018-10-10 13:50:00,53.29664285714286,53.003294692857146,53.27190000000001,52.97417097857143,0.9960000000000002,-0.05551770714285758,-0.10928530714285703,106.06210709285715,106.05762726428568,,,False,False,0.0,False,False,0.0,0.0,False,False,0.0,,,,,,,0.0,1.0
2018-10-10 14:00:00,53.383770000000005,53.127129575000005,53.358000000000004,53.08436490999999,0.9960000000000002,-0.01743842499999957,-0.08587001000000072,106.271697575,106.25459982999999,,,False,False,0.0,False,False,0.0,0.0,False,False,0.0,,,,,,,0.0,1.0
2018-10-10 14:10:00,53.42199999999999,53.150991870000006,53.399260000000005,53.124004230000004,0.9959000000000001,-0.029327090000000312,-0.0789627699999997,106.33131082999998,106.32697123,,,False,False,0.0,False,False,0.0,0.0,False,False,0.0,,,,,,,0.0,1.0
2018-10-10 14:20:00,53.42749,53.21051335,53.408989999999996,53.18546849500001,0.9949999999999999,0.06856830000000044,0.025115944999999584,106.35245840000002,106.34582104500001,,,False,False,0.0,False,False,0.0,0.0,False,False,0.0,,,,,,,0.0,1.0
2018-10-10 14:30:00,53.45949999999999,53.24456225499999,53.44,53.220173975,0.9949999999999999,0.07176225500000086,0.027971475000000367,106.41736225500001,106.412376475,,,False,False,0.0,False,False,0.0,0.0,False,False,0.0,,,,,,,0.0,1.0
2018-10-10 14:40:00,53.370000000000005,53.14501357500001,53.346000000000004,53.109424605,0.9949999999999999,0.06574357499999692,0.006274605000000833,106.224283575,106.21257460499999,,,False,False,0.0,False,False,0.0,0.0,False,False,0.0,,,,,,,0.0,1.0
2018-10-10 14:50:00,53.4046,53.16308338333333,53.37334444444444,53.12281229999999,0.995,0.05660566111111049,-0.01476470000000142,106.26956110555554,106.26038929999999,,,False,False,0.0,False,False,0.0,0.0,False,False,0.0,,,,,,,0.0,1.0
2018-10-10 15:00:00,53.51831666666667,53.24206798333333,53.49211666666667,53.20363755833333,0.995,0.01741190000000259,-0.04708752500000083,106.46672406666669,106.45436264166666,,,False,False,0.0,False,False,0.0,0.0,False,False,0.0,,,,,,,0.0,1.0
2018-10-11 13:40:00,52.6725,52.564325062500004,52.635,52.517985012500006,0.995,0.19250006250000418,0.10884751250000058,104.9361500625,104.9271225125,,,False,False,0.0,False,False,0.0,0.0,False,False,0.0,,,,,,,0.0,1.0
2018-10-11 13:50:00,52.627010000000006,52.511562534999996,52.59400000000001,52.472498730000005,0.9949999999999999,0.18053253500000038,0.10862378000000064,104.84259253500002,104.83637368,,,False,False,0.0,False,False,0.0,0.0,False,False,0.0,,,,,,,0.0,1.0
2018-10-11 14:00:00,52.574,52.465896735,52.545500000000004,52.43148246999999,0.9958000000000002,0.14109373499999975,0.0782989700000023,104.790699735,104.78466596999999,,,False,False,0.0,False,False,0.0,0.0,False,False,0.0,,,,,,,0.0,1.0
2018-10-11 14:10:00,52.569,52.442562380000005,52.53699,52.404853209999985,0.9960000000000002,0.11572034000000002,0.046129209999999435,104.76940442,104.76357721,,,False,False,0.0,False,False,0.0,0.0,False,False,0.0,,,,,,,0.0,1.0
2018-10-11 14:20:00,52.567989999999995,52.473417430000005,52.5415,52.441660354999996,0.9960000000000002,0.1420834300000003,0.08394231500000018,104.80475143000001,104.799378395,,,False,False,0.0,False,False,0.0,0.0,False,False,0.0,,,,,,,0.0,1.0
2018-10-11 14:30:00,52.548,52.426088560000004,52.519499999999994,52.38838399,0.9970000000000001,0.06414706000000052,-0.0019720100000000683,104.78803005999998,104.77873998999999,,,False,False,0.0,False,False,0.0,0.0,False,False,0.0,,,,,,,0.0,1.0
2018-10-11 14:40:00,52.50999,52.354970279999996,52.48900000000001,52.325210289999994,0.9970000000000001,0.023437280000000983,-0.02724973999999989,104.68650327999998,104.67767031999999,,,False,False,0.0,False,False,0.0,0.0,False,False,0.0,,,,,,,0.0,1.0
2018-10-11 14:50:00,52.488170000000004,52.30557461499999,52.456500000000005,52.269200895,0.9970000000000001,0.006444114999999329,-0.06150459499999812,104.604705115,104.59990638500001,,,False,False,0.0,False,False,0.0,0.0,False,False,0.0,,,,,,,0.0,1.0
2018-10-11 15:00:00,52.48000000000001,52.32004653333333,52.44583333333335,52.28256650833333,0.997,0.03155070000000156,-0.03999349166666614,104.60854236666667,104.60512650833334,,,False,False,0.0,False,False,0.0,0.0,False,False,0.0,,,,,,,0.0,1.0
2018-10-12 13:40:00,52.163333333333334,51.96616658333334,52.12833333333333,51.94199916666667,0.997,-0.005781750000001769,-0.06484416666666466,103.93811491666668,103.9488425,,,False,False,0.0,False,False,0.0,0.0,False,False,0.0,,,,,,,0.0,1.0
2018-10-12 13:50:00,52.17765999999999,51.989019615,52.15,51.960681355,0.9970000000000001,-0.004530384999999626,-0.06044566499999746,103.98256961500002,103.98180837499999,,,False,False,0.0,False,False,0.0,0.0,False,False,0.0,,,,,,,0.0,1.0
2018-10-12 14:00:00,52.13248,51.975560755000004,52.1105,51.95315648,0.9970000000000001,0.021392255000000658,-0.022926080000001292,103.92972925500001,103.92923904000001,,,False,False,0.0,False,False,0.0,0.0,False,False,0.0,,,,,,,0.0,1.0
2018-10-12 14:10:00,52.172000000000004,52.063997719999996,52.1425,52.02443917000001,0.9970000000000001,0.0779252200000002,0.008955170000000123,104.05007022,104.03992317,,,False,False,0.0,False,False,0.0,0.0,False,False,0.0,,,,,,,0.0,1.0
2018-10-12 14:20:00,52.107000000000006,52.019956015000005,52.0825,51.98500571000001,0.9970000000000001,0.09370351499999714,0.03432670999999772,103.94620851500001,103.93568471,,,False,False,0.0,False,False,0.0,0.0,False,False,0.0,,,,,,,0.0,1.0
2018-10-12 14:30:00,52.02055555555556,51.94647541111111,51.983888888888885,51.901038033333336,0.9970000000000001,0.11853818888888885,0.03654414444444538,103.77441263333333,103.76553192222224,,,False,False,0.0,False,False,0.0,0.0,False,False,0.0,,,,,,,0.0,1.0
2018-10-12 14:40:00,51.9525,51.89389537000001,51.920190000000005,51.856299905,0.9970000000000001,0.12946594000000075,0.059657405000000094,103.65832479999999,103.65294240499998,,,False,False,0.0,False,False,0.0,0.0,False,False,0.0,,,,,,,0.0,1.0
2018-10-12 14:50:00,51.9005,51.869783665,51.867999999999995,51.83747497,0.9978,0.1158976650000028,0.051160970000002234,103.62366966500001,103.62378896999999,,,False,False,0.0,False,False,0.0,0.0,False,False,0.0,,,,,,,0.0,1.0
2018-10-12 15:00:00,51.91166666666667,51.89052919166667,51.88833333333333,51.859775250000006,0.9980000000000001,0.10597252500000327,0.051931916666666446,103.67508585833333,103.66761858333332,,,False,False,0.0,False,False,0.0,0.0,False,False,0.0,,,,,,,0.0,1.0
2018-10-15 13:40:00,52.35699999999999,52.26567197000001,52.330999999999996,52.244606880000006,0.998,0.03933397000000412,-0.007679119999997397,104.49200997,104.49689287999999,,,False,False,0.0,False,False,0.0,0.0,False,False,0.0,,,,,,,0.0,1.0
2018-10-15 13:50:00,52.4255,52.298726865000006,52.3995,52.271749499999984,0.998,0.0040258649999998395,-0.048899500000000276,104.59342786500001,104.59239850000002,,,False,False,0.0,False,False,0.0,0.0,False,False,0.0,,,,,,,0.0,1.0
2018-10-15 14:00:00,52.49132000000001,52.374393614999995,52.479330000000004,52.35399744,0.998,2.227500000060445e-05,-0.03233992000000043,104.74876495499998,104.74033479999999,,,False,False,0.0,False,False,0.0,0.0,False,False,0.0,,,,,,,0.0,1.0
2018-10-15 14:10:00,52.43834,52.389513120000004,52.42099,52.359907565,0.998,0.07336510000000089,0.026444245000001133,104.70566114,104.69337088500001,,,False,False,0.0,False,False,0.0,0.0,False,False,0.0,,,,,,,0.0,1.0
2018-10-15 14:20:00,52.46369,52.375418620000005,52.439499999999995,52.34320861,0.998,0.04079762000000144,-0.015554010000001738,104.71003962,104.70197123,,,False,False,0.0,False,False,0.0,0.0,False,False,0.0,,,,,,,0.0,1.0
2018-10-15 14:30:00,52.4935,52.409994559999994,52.4755,52.38305264999999,0.998,0.039445559999999345,-0.005460349999999892,104.78054356,104.77156565,,,False,False,0.0,False,False,0.0,0.0,False,False,0.0,,,,,,,0.0,1.0
2018-10-15 14:40:00,52.6275,52.53889998,52.599889999999995,52.494850465,0.998,0.044209759999997544,-0.027394534999998398,105.03359019999998,105.01709546499998,,,False,False,0.0,False,False,0.0,0.0,False,False,0.0,,,,,,,0.0,1.0
2018-10-15 14:50:00,52.704750000000004,52.61686666500001,52.680150000000005,52.585291595,0.998,0.04207696499999898,-0.014048904999999935,105.191656365,105.18463209500001,,,False,False,0.0,False,False,0.0,0.0,False,False,0.0,,,,,,,0.0,1.0
2018-10-15 15:00:00,52.72338333333334,52.65579279166666,52.71228333333334,52.638251700000005,0.9980000000000001,0.04893402500000003,0.020315133333332607,105.26265155833333,105.25618826666665,,,False,False,0.0,False,False,0.0,0.0,False,False,0.0,,,,,,,0.0,1.0
2018-10-16 13:40:00,53.648,53.538368979999994,53.614,53.50930068,0.998,0.031596980000001905,-0.03140331999999972,107.04514098000001,107.05000467999999,,,False,False,0.0,False,False,0.0,0.0,False,False,0.0,,,,,,,0.0,1.0
2018-10-16 13:50:00,53.629,53.476533575000005,53.609500000000004,53.450115225000005,0.998,-0.02574742499999729,-0.07162677499999717,106.978814575,106.97185722500001,,,False,False,0.0,False,False,0.0,0.0,False,False,0.0,,,,,,,0.0,1.0
2018-10-16 14:00:00,53.51500000000001,53.371833795,53.50161000000001,53.35069724,0.998,-0.02277298500000171,-0.057272760000001456,106.766440575,106.75866724,,,False,False,0.0,False,False,0.0,0.0,False,False,0.0,,,,,,,0.0,1.0
2018-10-16 14:10:00,53.51111111111111,53.40088491666667,53.48777777777778,53.367837372222226,0.9980000000000001,0.020082694444444056,-0.036251516666666816,106.78168713888888,106.77192626111112,,,False,False,0.0,False,False,0.0,0.0,False,False,0.0,,,,,,,0.0,1.0
2018-10-16 14:20:00,53.50246,53.471399274999996,53.47975,53.435675055000004,0.998,0.09860877500000172,0.040219975000000116,106.84418977499999,106.831130135,,,False,False,0.0,False,False,0.0,0.0,False,False,0.0,,,,,,,0.0,1.0
2018-10-16 14:30:00,53.495000000000005,53.44710077,53.47597999999999,53.41668138,0.998,0.07807273000000237,0.028671380000001533,106.81612881000001,106.80469138000001,,,False,False,0.0,False,False,0.0,0.0,False,False,0.0,,,,,,,0.0,1.0
2018-10-16 14:40:00,53.489999999999995,53.37263617,53.468650000000004,53.342247765,0.998,0.010923469999998759,-0.04077223500000073,106.73434886999999,106.72526776499998,,,False,False,0.0,False,False,0.0,0.0,False,False,0.0,,,,,,,0.0,1.0
2018-10-16 14:50:00,53.506499999999996,53.42015194500001,53.494589999999995,53.40032705,0.998,0.03255112500000266,0.0008400499999979161,106.80775276499999,106.79981405000001,,,False,False,0.0,False,False,0.0,0.0,False,False,0.0,,,,,,,0.0,1.0
2018-10-16 15:00:00,53.534000000000006,53.44472261,53.523,53.422256579999996,0.998,0.028768609999997353,-0.004675420000002361,106.86067661,106.84918857999999,,,False,False,0.0,False,False,0.0,0.0,False,False,0.0,,,,,,,0.0,1.0
2018-10-17 13:40:00,52.977,52.86364086,52.943000000000005,52.82560869,0.998,0.026526859999998466,-0.0454373099999998,105.70075486,105.69665469000002,,,False,False,0.0,False,False,0.0,0.0,False,False,0.0,,,,,,,0.0,1.0
2018-10-17 13:50:00,52.96001,52.79665508500001,52.93050000000001,52.76847415499999,0.998,-0.02798391500000008,-0.08561582500000213,105.62129408499997,105.62256413500002,,,False,False,0.0,False,False,0.0,0.0,False,False,0.0,,,,,,,0.0,1.0
2018-10-17 14:00:00,52.83701,52.67264678,52.807500000000005,52.63986486,0.998,-0.02923821999999703,-0.09147112000000206,105.37453178000001,105.37120083999999,,,False,False,0.0,False,False,0.0,0.0,False,False,0.0,,,,,,,0.0,1.0
