Column1;buy_x;buy_y;sell_x;sell_y;hr;buy_spread;sell_spread;buy_investment;Column8;Column7;Column6;sell_investment;buyZScore;sellZScore;long_entry;long_exit;num_units_long;short_entry;short_exit;num_units_short;numUnits;transaction;positionSwitch;tradecosts;hr_memory;invest_memory;buy_spread_memory;sell_spread_memory;buy_spread_memory_pos_switch;sell_spread_memory_pos_switch;buy_spread_pct_ch;sell_spread_pct_ch;long_holding_ret;short_holding_ret;spread_cost_ret;transaction_cost_ret;port_rets;cum rets;Column2;Column3;Column4;Column5
25.07.18 13:40;16,50302288;105,715;16,5010742;105,1766667;5,704;11,59287276;11,04342414;199,8371272;0,549448623;0,01111529;0,538333333;199,3099092;;;FALSE;FALSE;0;FALSE;FALSE;0;0;FALSE;FALSE;0;5,704;199,8371272;11,59287276;11,04342414;;;;;0;0;0;0;1;1;FALSE;FALSE;0;0
25.07.18 13:50;16,53356665;105,7805556;16,52772001;105,4777778;5,942555556;7,563661183;7,226139429;203,9974499;0,337521754;0,034743976;0,302777778;203,7294161;;;FALSE;FALSE;0;FALSE;FALSE;0;0;FALSE;FALSE;0;5,942555556;203,9974499;7,563661183;7,226139429;11,50644061;11,17031361;-0,019751284;-0,018712414;0;0;0;0;1;1;FALSE;FALSE;0;0
25.07.18 14:00;16,54297768;105,24;16,5400529;105,03;5,9955;6,074112838;5,84657735;204,4058872;0,227535489;0,017535489;0,21;204,2134227;;;FALSE;FALSE;0;FALSE;FALSE;0;0;FALSE;FALSE;0;5,9955;204,4058872;6,074112838;5,84657735;6,94981675;6,722436112;-0,007287209;-0,006749131;0;0;0;0;1;1;FALSE;FALSE;0;0
25.07.18 14:10;16,55227303;105,0322222;16,54772158;104,9494444;5,997555556;5,786342742;5,67626739;204,2781017;0,110075352;0,027297574;0,082777778;204,2226215;;;FALSE;FALSE;0;FALSE;FALSE;0;0;FALSE;FALSE;0;5,997555556;204,2781017;5,786342742;5,67626739;5,820357503;5,710291506;-0,001408717;-0,000833716;0;0;0;0;1;1;FALSE;FALSE;0;0
25.07.18 14:20;16,559088;104,9;16,55557575;104,80674;5,9922;5,695678991;5,581372886;204,104321;0,114306104;0,021046104;0,09326;204,0321071;;;FALSE;FALSE;0;FALSE;FALSE;0;0;FALSE;FALSE;0;5,9922;204,104321;5,695678991;5,581372886;5,607014685;5,492689771;-0,000444203;-0,000464931;0;0;0;0;1;1;FALSE;FALSE;0;0
25.07.18 14:30;16,56148465;104,94;16,55563047;104,9133333;5,988;5,804884766;5,743163249;204,0751152;0,061721516;0,03505485;0,026666667;204,0835034;;;FALSE;FALSE;0;FALSE;FALSE;0;0;FALSE;FALSE;0;5,988;204,0751152;5,804884766;5,743163249;5,735351118;5,673605014;0,000535125;0,000792798;0;0;0;0;1;1;FALSE;FALSE;0;0
25.07.18 14:40;16,5343797;104,9542429;16,51130342;104,9085714;5,987857143;6,086916727;5,903067814;203,821569;0,183848914;0,138177485;0,045671429;203,914075;;;FALSE;FALSE;0;FALSE;FALSE;0;0;FALSE;FALSE;0;5,987857143;203,821569;6,086916727;5,903067814;6,08455797;5,900705759;0,00138372;0,000784532;0;0;0;0;1;1;FALSE;FALSE;0;0
25.07.18 14:50;16,49897018;105,3038889;16,48726178;105,2688889;5,998444444;6,405965074;6,300732854;204,2018127;0,10523222;0,07023222;0,035;204,2370449;;;FALSE;FALSE;0;FALSE;FALSE;0;0;FALSE;FALSE;0;5,998444444;204,2018127;6,405965074;6,300732854;6,580520687;6,475412427;0,001562417;0,001947412;0;0;0;0;1;1;FALSE;FALSE;0;0
25.07.18 15:00;16,44683064;105,0983333;16,44000524;105,0433333;6,015666667;6,200741801;6,10468247;203,9959249;0,096059331;0,041059331;0,055;203,9819842;;;FALSE;FALSE;0;FALSE;FALSE;0;0;FALSE;FALSE;0;6,015666667;203,9959249;6,200741801;6,10468247;6,483875225;6,387933442;-0,001006017;-0,00096105;0;0;0;0;1;1;FALSE;FALSE;0;0
26.07.18 13:40;16,44737702;105,854;16,42275569;105,656;6,0282;6,85434415;6,507921848;204,8536559;0,346422302;0,148422302;0,198;204,8040782;;;FALSE;FALSE;0;FALSE;FALSE;0;0;FALSE;FALSE;0;6,0282;204,8536559;6,85434415;6,507921848;7,060176021;6,714062307;0,003190582;0,001968427;0;0;0;0;1;1;FALSE;FALSE;0;0
26.07.18 13:50;16,47388677;105,946;16,45396493;105,7685;6,0479;6,4340655;6,136080204;205,4579345;0,297985296;0,120485296;0,1775;205,4009198;;;FALSE;FALSE;0;FALSE;FALSE;0;0;FALSE;FALSE;0;6,0479;205,4579345;6,4340655;6,136080204;6,758208609;6,460615773;-0,00204557;-0,001809819;0;0;0;0;1;1;FALSE;FALSE;0;0
26.07.18 14:00;16,45284093;105,9477556;16,43658666;105,8466667;6,064444444;6,268988893;6,069326873;205,6265222;0,19966202;0,098573131;0,101088889;205,6240065;;;FALSE;FALSE;0;FALSE;FALSE;0;0;FALSE;FALSE;0;6,064444444;205,6265222;6,268988893;6,069326873;6,540923088;6,341529986;-0,000802798;-0,000324634;0;0;0;0;1;1;FALSE;FALSE;0;0
26.07.18 14:10;16,41498549;105,7835;16,40402356;105,6703;6,074;6,145460881;5,965678149;205,4215391;0,179782732;0,066582732;0,1132;205,3749219;;;FALSE;FALSE;0;FALSE;FALSE;0;0;FALSE;FALSE;0;6,074;205,4215391;6,145460881;5,965678149;6,30221044;6,122532455;-0,000601339;-0,000504566;0;0;0;0;1;1;FALSE;FALSE;0;0
26.07.18 14:20;16,41733018;105,4975889;16,40758473;105,38;6,074;5,837919219;5,661136466;205,1572586;0,176782752;0,059193863;0,117588889;205,0988635;;;FALSE;FALSE;0;FALSE;FALSE;0;0;FALSE;FALSE;0;6,074;205,1572586;5,837919219;5,661136466;5,837919219;5,661136466;-0,001499053;-0,00148443;0;0;0;0;1;1;FALSE;FALSE;0;0
26.07.18 14:30;16,39906301;105,2305556;16,39516457;105,12;6,065888889;5,779308932;5,645105926;204,6818022;0,134203006;0,02364745;0,110555556;204,5948941;;;FALSE;FALSE;0;FALSE;FALSE;0;0;FALSE;FALSE;0;6,065888889;204,6818022;5,779308932;5,645105926;5,64632593;5,512091304;-0,000286348;-7,83E-05;0;0;0;0;1;1;FALSE;FALSE;0;0
26.07.18 14:40;16,38936298;105,2591667;16,37709877;105,1633333;6,062166667;5,978464437;5,808283368;204,5398689;0,170181069;0,074347736;0,095833333;204,5183833;;;FALSE;FALSE;0;FALSE;FALSE;0;0;FALSE;FALSE;0;6,062166667;204,5398689;5,978464437;5,808283368;5,917505236;5,747278517;0,000973676;0,000797778;0;0;0;0;1;1;FALSE;FALSE;0;0
26.07.18 14:50;16,39169704;105,214;16,38994465;105,1385;6,0599;5,892574415;5,806455077;204,5354256;0,086119338;0,010619338;0,0755;204,4705449;;;FALSE;FALSE;0;FALSE;FALSE;0;0;FALSE;FALSE;0;6,0599;204,5354256;5,892574415;5,806455077;5,855423874;5,769300564;-0,000419927;-8,94E-06;0;0;0;0;1;1;FALSE;FALSE;0;0
26.07.18 15:00;16,38803719;105,225;16,38365555;105,205;6,059;5,956431023;5,909882681;204,493569;0,046548342;0,026548342;0,02;204,5001173;;;FALSE;FALSE;0;FALSE;FALSE;0;0;FALSE;FALSE;0;6,059;204,493569;5,956431023;5,909882681;5,941685733;5,895133447;0,000312267;0,000505774;0;0;0;0;1;1;FALSE;FALSE;0;0
27.07.18 13:40;16,8430467;108,84;16,8352931;108,7716667;6,063;6,767617935;6,652274525;210,9123821;0,11534341;0,047010077;0,068333333;210,8910588;;;FALSE;FALSE;0;FALSE;FALSE;0;0;FALSE;FALSE;0;6,063;210,9123821;6,767617935;6,652274525;6,834959107;6,719646711;0,003846085;0,003519906;0;0;0;0;1;1;FALSE;FALSE;0;0
27.07.18 13:50;16,86047511;109,4;16,85449262;109,1535714;6,083;6,874121384;6,591301352;211,9258786;0,282820032;0,036391461;0,246428571;211,7158415;-0,438431537;0,076724214;FALSE;FALSE;0;FALSE;FALSE;0;0;FALSE;FALSE;0;6,083;211,9258786;6,874121384;6,591301352;7,211211236;6,928510854;0,00050255;-0,00028771;0;0;0;0;1;1;FALSE;FALSE;0;0
27.07.18 14:00;16,86755308;109,7166667;16,85992377;109,6366667;6,114888889;6,620106138;6,493453735;212,8132272;0,126652403;0,046652403;0,08;212,7798796;-1,117549293;0,566003142;FALSE;FALSE;0;FALSE;FALSE;0;0;FALSE;FALSE;0;6,114888889;212,8132272;6,620106138;6,493453735;7,157750374;7,031341261;-0,001193606;-0,000459782;0;0;0;0;1;1;FALSE;FALSE;0;0
27.07.18 14:10;16,85893528;109,7011111;16,84858892;109,6125;6,138444444;6,276984079;6,124862371;213,1252381;0,152121708;0,063510597;0,088611111;213,1001376;-0,676148622;-0,186783981;FALSE;FALSE;0;FALSE;FALSE;0;0;FALSE;FALSE;0;6,138444444;213,1252381;6,276984079;6,124862371;6,673861951;6,521983957;-0,001609955;-0,001729459;0;0;0;0;1;1;FALSE;FALSE;0;0
27.07.18 14:20;16,89736659;109,8014286;16,88488901;109,7407143;6,148;5,993130912;5,855704517;213,6097262;0,137426395;0,076712109;0,060714286;213,6257241;0,090519653;-0,983781966;FALSE;FALSE;0;FALSE;FALSE;0;0;FALSE;FALSE;0;6,148;213,6097262;5,993130912;5,855704517;6,154475407;6,017168242;-0,00132884;-0,001260045;0;0;0;0;1;1;FALSE;FALSE;0;0
27.07.18 14:30;16,94800142;109,858125;16,93635235;109,812125;6,1455;5,775771633;5,658182281;213,9404784;0,117589352;0,071589352;0,046;213,9660677;0,670730113;-1,571054588;FALSE;FALSE;0;FALSE;FALSE;0;0;FALSE;FALSE;0;6,1455;213,9404784;5,775771633;5,658182281;5,733430752;5,615812278;-0,00101598;-0,000923258;0;0;0;0;1;1;FALSE;FALSE;0;0
27.07.18 14:40;16,92828656;109,98625;16,91474381;109,93125;6,144125;6,059949696;5,921741324;213,9125503;0,138208372;0,083208372;0,055;213,9407587;-0,047683013;-0,876714689;FALSE;FALSE;0;FALSE;FALSE;0;0;FALSE;FALSE;0;6,144125;213,9125503;6,059949696;5,921741324;6,036691923;5,89846493;0,001328478;0,001232088;0;0;0;0;1;1;FALSE;FALSE;0;0
27.07.18 14:50;16,90717751;109,7225;16,89333893;109,668125;6,144375;5,923490643;5,784086172;213,5215094;0,139404471;0,085029471;0,054375;213,5521638;0,346687531;-1,335989891;FALSE;FALSE;0;FALSE;FALSE;0;0;FALSE;FALSE;0;6,144375;213,5215094;5,923490643;5,784086172;5,927713977;5,788312966;-0,000639088;-0,00064469;0;0;0;0;1;1;FALSE;FALSE;0;0
27.07.18 15:00;16,89082527;109,585;16,88189088;109,5708333;6,143333333;5,873917058;5,804863445;213,2960829;0,069053613;0,054886946;0,014166667;213,3368032;0,464844366;-1,224744175;FALSE;FALSE;0;FALSE;FALSE;0;0;FALSE;FALSE;0;6,143333333;213,2960829;5,873917058;5,804863445;5,856331755;5,787268835;-0,000232417;9,74E-05;0;0;0;0;1;1;FALSE;FALSE;0;0
30.07.18 13:40;16,74365675;108,0475;16,73489585;108,0475;6,14;5,295239481;5,241447555;210,7997605;0,053791926;0,053791926;0;210,8535524;1,703702914;-2,502817878;FALSE;FALSE;0;FALSE;FALSE;0;0;FALSE;FALSE;0;6,14;210,7997605;5,295239481;5,241447555;5,239456495;5,185635366;-0,002745153;-0,002672754;0;0;0;0;1;1;FALSE;FALSE;0;0
30.07.18 13:50;16,74044949;108,09102;16,72876728;107,916;6,1336;5,483453011;5,236779008;210,698587;0,246674003;0,071654003;0,17502;210,595221;1,066969467;-2,19753481;FALSE;FALSE;0;FALSE;FALSE;0;0;FALSE;FALSE;0;6,1336;210,698587;5,483453011;5,236779008;5,376388901;5,129640131;0,000893283;-2,22E-05;0;0;0;0;1;1;FALSE;FALSE;0;0
30.07.18 14:00;16,73051679;107,6957143;16,72300699;107,6242857;6,116857143;5,403469511;5,286104566;209,9879591;0,117364945;0,045936374;0,071428571;209,9624669;1,139466388;-1,876449418;FALSE;FALSE;0;FALSE;FALSE;0;0;FALSE;FALSE;0;6,116857143;209,9879591;5,403469511;5,286104566;5,123478594;5,005987914;-0,000380896;0,000234897;0;0;0;0;1;1;FALSE;FALSE;0;0
30.07.18 14:10;16,74050141;107,690625;16,73246161;107,605625;6,09925;5,63515851;5,501121798;209,7460915;0,134036712;0,049036712;0,085;209,7101282;0,515785108;-1,222668968;FALSE;FALSE;0;FALSE;FALSE;0;0;FALSE;FALSE;0;6,09925;209,7460915;5,63515851;5,501121798;5,340547668;5,206369398;0,001104617;0,001025131;0;0;0;0;1;1;FALSE;FALSE;0;0
30.07.18 14:20;16,74148091;107,6333333;16,73465943;107,5583333;6,089666667;5,724835655;5,608295095;209,541831;0,11654056;0,04154056;0,075;209,5083716;0,247011996;-0,887934977;FALSE;FALSE;0;FALSE;FALSE;0;0;FALSE;FALSE;0;6,089666667;209,541831;5,724835655;5,608295095;5,564461835;5,447855903;0,000427968;0,000511465;0;0;0;0;1;1;FALSE;FALSE;0;0
30.07.18 14:30;16,7709185;107,5361;16,75922243;107,3925;6,080833333;5,626061637;5,411339755;209,4461384;0,214721883;0,071121883;0,1436;209,3736602;0,413142736;-1,28487594;FALSE;FALSE;0;FALSE;FALSE;0;0;FALSE;FALSE;0;6,080833333;209,4461384;5,626061637;5,411339755;5,478021839;5,263196641;-0,000471596;-0,000940363;0;0;0;0;1;1;FALSE;FALSE;0;0
30.07.18 14:40;16,74979131;107,279375;16,7373645;107,2075;6,067875;5,719139385;5,571860078;208,8396106;0,147279307;0,075404307;0,071875;208,8431399;0,180622138;-0,875050732;FALSE;FALSE;0;FALSE;FALSE;0;0;FALSE;FALSE;0;6,067875;208,8396106;5,719139385;5,571860078;5,502251036;5,354810699;0,00044569;0,00076863;0;0;0;0;1;1;FALSE;FALSE;0;0
30.07.18 14:50;16,74258916;107,258;16,73556821;107,218;6,0606;5,830415306;5,747864137;208,6855847;0,08255117;0,04255117;0,04;208,6881359;-0,070055054;-0,456211699;FALSE;FALSE;0;FALSE;FALSE;0;0;FALSE;FALSE;0;6,0606;208,6855847;5,830415306;5,747864137;5,708664048;5,626061801;0,000533223;0,000843393;0;0;0;0;1;1;FALSE;FALSE;0;0
30.07.18 15:00;16,73406017;107,26;16,72820697;107,1866667;6,059;5,903793989;5,794996117;208,616206;0,108797872;0,035464539;0,073333333;208,5783372;-0,245215589;-0,332551533;FALSE;FALSE;0;FALSE;FALSE;0;0;FALSE;FALSE;0;6,059;208,616206;5,903793989;5,794996117;5,877028858;5,768221621;0,00035174;0,000225927;0;0;0;0;1;1;FALSE;FALSE;0;0
31.07.18 13:40;16,63183475;106,875;16,62889943;106,565;6,0585;6,128812834;5,801029167;207,6211872;0,327783667;0,017783667;0,31;207,3289708;-0,774217537;-0,346603108;FALSE;FALSE;0;FALSE;FALSE;0;0;FALSE;FALSE;0;6,0585;207,6211872;6,128812834;5,801029167;6,120498384;5,79271325;0,001083795;2,91E-05;0;0;0;0;1;1;FALSE;FALSE;0;0
31.07.18 13:50;16,65653094;106,783;16,65183419;106,713;6,0578;5,909518844;5,811066872;207,6564812;0,098451972;0,028451972;0,07;207,6149331;-0,269685608;-0,317112614;FALSE;FALSE;0;FALSE;FALSE;0;0;FALSE;FALSE;0;6,0578;207,6564812;5,909518844;5,811066872;5,89786256;5,7994073;-0,001056042;4,83E-05;0;0;0;0;1;1;FALSE;FALSE;0;0
31.07.18 14:00;16,6526745;106,81;16,6292035;106,46;6,057;6,086914401;5,594750553;207,5330856;0,492163847;0,142163847;0,35;207,3252494;-0,907149659;-0,869940934;FALSE;FALSE;0;FALSE;FALSE;0;0;FALSE;FALSE;0;6,057;207,5330856;6,086914401;5,594750553;6,073611038;5,581428414;0,000854782;-0,001042322;0;0;0;0;1;1;FALSE;FALSE;0;0
31.07.18 14:10;16,5966888;106,6764143;16,58580498;106,5971286;6,060285714;6,161697314;6,016452532;207,1911313;0,145244782;0,065959068;0,079285714;207,1778046;-1,436779561;0,472122208;FALSE;FALSE;0;FALSE;FALSE;0;0;FALSE;FALSE;0;6,060285714;207,1911313;6,161697314;6,016452532;6,216193531;6,07098451;0,000360937;0,002035328;0;0;0;0;1;1;FALSE;FALSE;0;0
31.07.18 14:20;16,55966001;106,3936714;16,55045938;106,3035714;6,065142857;6,012770946;5,86686782;206,7745719;0,145903127;0,055803127;0,0901;206,740275;-1,26867882;0,102716992;FALSE;FALSE;0;FALSE;FALSE;0;0;FALSE;FALSE;0;6,065142857;206,7745719;6,012770946;5,86686782;6,093158892;5,947300454;-0,000720235;-0,000723419;0;0;0;0;1;1;FALSE;FALSE;0;0
31.07.18 14:30;16,5837038;106,18625;16,57491462;106,0675;6,0645;5,667680257;5,495628305;206,7048197;0,172051952;0,053301952;0,11875;206,6393717;-0,070932612;-1,371718043;FALSE;FALSE;0;FALSE;FALSE;0;0;FALSE;FALSE;0;6,0645;206,7048197;5,667680257;5,495628305;5,657024954;5,484967352;-0,001669485;-0,001795989;0;0;0;0;1;1;FALSE;FALSE;0;0
31.07.18 14:40;16,54916844;105,87;16,541845;105,80625;6,0555;5,700857602;5,592760527;206,0391424;0,108097076;0,044347076;0,06375;206,0197395;-0,265345139;-0,904557782;FALSE;FALSE;0;FALSE;FALSE;0;0;FALSE;FALSE;0;6,0555;206,0391424;5,700857602;5,592760527;5,551980997;5,443818011;0,000161024;0,000471426;0;0;0;0;1;1;FALSE;FALSE;0;0
31.07.18 14:50;16,54138259;105,965;16,5355255;105,8633333;6,0485;5,949874013;5,812780728;205,980126;0,137093286;0,035426619;0,101666667;205,9138859;-1,261152199;0,03473754;FALSE;FALSE;0;FALSE;FALSE;0;0;FALSE;FALSE;0;6,0485;205,980126;5,949874013;5,812780728;5,834125335;5,696991049;0,001208934;0,001068162;0;0;0;0;1;1;FALSE;FALSE;0;0
31.07.18 15:00;16,53596887;105,5883333;16,52426327;105,5733333;6,046;5,682637623;5,596865565;205,494029;0,085772058;0,070772058;0,015;205,5498011;-0,228549358;-0,86405961;FALSE;FALSE;0;FALSE;FALSE;0;0;FALSE;FALSE;0;6,046;205,494029;5,682637623;5,596865565;5,641326965;5,555525643;-0,001300458;-0,001050713;0;0;0;0;1;1;FALSE;FALSE;0;0
01.08.18 13:40;16,001496;103,53;15,9839505;103,28;6,046;6,891035277;6,534955184;200,1689647;0,356080093;0,106080093;0,25;200,0250448;-3,592548595;2,356789682;TRUE;TRUE;0;TRUE;FALSE;-1;-1;TRUE;FALSE;0,0063;6,046;200,0250448;6,891035277;6,534955184;6,891035277;6,534955184;0,006041232;0,004689861;0;0;0,001780178;3,15E-05;0,998188382;0,998188382;FALSE;FALSE;0;0
01.08.18 13:50;15,93681405;103,04;15,92094732;102,8985714;6,056;6,622743021;6,385225542;199,457257;0,23751748;0,096088908;0,141428571;199,4119173;-2,415742718;1,522845999;FALSE;FALSE;0;FALSE;FALSE;-1;-1;FALSE;FALSE;0;6,046;200,0250448;6,781952495;6,544593682;6,781952495;6,544593682;-0,000545346;4,82E-05;0;0,000545346;0;0;1,000545346;0,99873274;FALSE;FALSE;0;0
01.08.18 14:00;15,94845836;103,0883333;15,94261376;103,0069444;6,073;6,268839962;6,151956817;199,9078267;0,116883145;0,035494256;0,081388889;199,8619321;-1,433260829;0,692863218;FALSE;FALSE;0;FALSE;FALSE;-1;-1;FALSE;FALSE;0;6,046;200,0250448;6,699290534;6,582565193;6,699290534;6,582565193;-0,000413258;0,000189834;0;0,000413258;0;0;1,000413258;0,999145474;FALSE;FALSE;0;0
01.08.18 14:10;15,93224477;102,6694444;15,92445201;102,5597222;6,079666667;5,854084368;5,696984789;199,4848045;0,157099578;0,047377356;0,109722222;199,4224597;-0,254462731;-0,774029268;FALSE;FALSE;0;FALSE;FALSE;-1;-1;FALSE;FALSE;0;6,046;200,0250448;6,390207585;6,233370363;6,390207585;6,233370363;-0,001545221;-0,001745756;0;0,001545221;0;0;1,001545221;1,000689375;FALSE;FALSE;0;0
01.08.18 14:20;15,92216411;102,60832;15,91924247;102,54632;6,0734;5,924392813;5,844648464;199,2922472;0,079744349;0,017744349;0,062;199,2479915;-0,400141203;-0,41233999;FALSE;FALSE;0;FALSE;FALSE;-1;-1;FALSE;FALSE;0;6,046;200,0250448;6,360580057;6,280915761;6,360580057;6,280915761;-0,000148119;0,000237697;0;0,000148119;0;0;1,000148119;1,000837596;FALSE;FALSE;0;0
01.08.18 14:30;15,8927716;102,6083333;15,88985128;102,5416667;6,076333333;6,056300319;5,971888835;199,1603663;0,084411484;0,017744818;0,066666667;199,1114445;-0,74723287;-0,049712512;FALSE;FALSE;0;FALSE;FALSE;-1;-1;FALSE;FALSE;0;6,046;200,0250448;6,538292474;6,453969573;6,538292474;6,453969573;0,000888451;0,000865161;0;-0,000888451;0;0;0,999111549;0,999948402;FALSE;FALSE;0;0
01.08.18 14:40;15,88587386;102,4792857;15,88086623;102,4485714;6,078571429;5,946305996;5,885152483;199,0122654;0,061153514;0,030439228;0,030714286;199,0119904;-0,369621617;-0,396746609;FALSE;FALSE;0;FALSE;FALSE;-1;-1;FALSE;FALSE;0;6,046;200,0250448;6,463568496;6,402578088;6,463568496;6,402578088;-0,000373573;-0,000256925;0;0,000373573;0;0;1,000373573;1,000321955;FALSE;FALSE;0;0
01.08.18 14:50;15,87063706;102,3521429;15,85979187;102,335;6,08;5,924608279;5,841526693;198,7796774;0,083081586;0,065938729;0,017142857;198,8284733;-0,242043389;-0,644424792;FALSE;FALSE;0;FALSE;FALSE;-1;-1;FALSE;FALSE;0;6,046;200,0250448;6,463841202;6,381128353;6,463841202;6,381128353;1,36E-06;-0,000107235;0;-1,36E-06;0;0;0,999998637;1,000320592;FALSE;FALSE;0;0
01.08.18 15:00;15,89508935;102,46962;15,8892507;102,407;6,0786;5,885220695;5,787109877;199,0540193;0,098110818;0,035490818;0,06262;199,0268901;-0,079276096;-0,90765725;FALSE;FALSE;0;FALSE;FALSE;-1;-1;FALSE;FALSE;0;6,046;200,0250448;6,403210268;6,30528979;6,403210268;6,30528979;-0,000303117;-0,000379145;0;0,000303117;0;0;1,000303117;1,000623805;FALSE;FALSE;0;0
02.08.18 13:40;15,15781333;100,1966667;15,14426065;99,8121;6,087666667;8,003455916;7,536385031;192,3898774;0,467070885;0,082504219;0,384566667;192,087815;-3,865227767;3,111125346;TRUE;TRUE;0;TRUE;FALSE;-1;-1;FALSE;FALSE;0;6,046;200,0250448;8,634466777;8,167960587;8,634466777;8,167960587;0,011154886;0,009312188;0;-0,011154886;0;0;0,988845114;0,989461961;FALSE;FALSE;0;0
02.08.18 13:50;15,15451195;100,147;15,13475947;99,93876;6,1352;7,2922237;6,962798315;193,0017763;0,329425385;0,121185385;0,20824;192,9147217;-2,182727536;1,517606871;FALSE;FALSE;0;FALSE;FALSE;-1;-1;FALSE;FALSE;0;6,046;200,0250448;8,642244244;8,314580781;8,642244244;8,314580781;3,89E-05;0,000733009;0;-3,89E-05;0;0;0,999961118;0,989423489;FALSE;FALSE;0;0
02.08.18 14:00;15,17018277;100,313;15,15449287;100,16675;6,1869;6,553668032;6,310346251;194,072332;0,24332178;0,09707178;0,14625;194,0231537;-0,875347705;0,179270733;FALSE;FALSE;0;FALSE;FALSE;-1;-1;FALSE;FALSE;0;6,046;200,0250448;8,688936078;8,447825003;8,688936078;8,447825003;0,00023343;0,000666138;0;-0,00023343;0;0;0,99976657;0,989192527;FALSE;FALSE;0;0
02.08.18 14:10;15,15534953;100,1554667;15,14759938;100,0827778;6,206111111;6,147781862;6,026994646;194,1631515;0,120787215;0,048098327;0,072688889;194,1385609;-0,173605338;-0,407141398;FALSE;FALSE;0;FALSE;FALSE;-1;-1;FALSE;FALSE;0;6,046;200,0250448;8,573080829;8,453534499;8,573080829;8,453534499;-0,000579204;2,85E-05;0;0,000579204;0;0;1,000579204;0,989765471;FALSE;FALSE;0;0
02.08.18 14:20;15,14108343;100,1965;15,13004104;100,1;6,2155;6,155729947;5,990595972;194,2372701;0,165133975;0,068633975;0,0965;194,209404;-0,153661611;-0,497292093;FALSE;FALSE;0;FALSE;FALSE;-1;-1;FALSE;FALSE;0;6,046;200,0250448;8,720271902;8,557009612;8,720271902;8,557009612;0,000735863;0,000517311;0;-0,000735863;0;0;0,999264137;0,989037139;FALSE;FALSE;0;0
02.08.18 14:30;15,16135018;100,31125;15,14609169;100,2444;6,22125;6,08362705;5,921850185;194,5388729;0,161776865;0,094926865;0,06685;194,5669498;-0,039006371;-0,627962926;FALSE;FALSE;0;FALSE;FALSE;-1;-1;FALSE;FALSE;0;6,046;200,0250448;8,73797962;8,578876804;8,73797962;8,578876804;8,85E-05;0,000109322;0;-8,85E-05;0;0;0,999911472;0,988949582;FALSE;FALSE;0;0
02.08.18 14:40;15,14173596;100,3844444;15,1333404;100,3022222;6,227111111;6,147452291;6,012949977;194,6214366;0,134502314;0,052280092;0,082222222;194,5914945;-0,135453891;-0,458511608;FALSE;FALSE;0;FALSE;FALSE;-1;-1;FALSE;FALSE;0;6,046;200,0250448;8,888268386;8,755286601;8,888268386;8,755286601;0,00075135;0,000881939;0;-0,00075135;0;0;0,99924865;0,988206535;FALSE;FALSE;0;0
02.08.18 14:50;15,12832308;100,33;15,11992651;100,2805556;6,235;6,057258238;5,955461131;194,6027418;0,101797107;0,052352662;0,049444444;194,60565;0,058802607;-0,638511617;FALSE;FALSE;0;FALSE;FALSE;-1;-1;FALSE;FALSE;0;6,046;200,0250448;8,914924347;8,814714194;8,914924347;8,814714194;0,000133263;0,000297101;0;-0,000133263;0;0;0,999866737;0,988074844;FALSE;FALSE;0;0
02.08.18 15:00;15,13280019;100,259;15,12698567;100,2301667;6,236666667;5,917032726;5,851936138;194,6009673;0,065096588;0,036263254;0,028833333;194,6083972;0,331312251;-0,901150055;FALSE;FALSE;0;FALSE;FALSE;-1;-1;FALSE;FALSE;0;6,046;200,0250448;8,801244659;8,737256708;8,801244659;8,737256708;-0,000568327;-0,000387239;0;0,000568327;0;0;1,000568327;0,988636394;FALSE;FALSE;0;0
03.08.18 13:40;15,09644534;99,93125;15,07324824;99,74;6,235;5,949547239;5,613663321;193,9129528;0,335883919;0,144633919;0,19125;193,8663367;0,256016945;-1,390821541;FALSE;FALSE;0;FALSE;FALSE;-1;-1;FALSE;FALSE;0;6,046;200,0250448;8,798391156;8,466891489;8,798391156;8,466891489;-1,43E-05;-0,001351657;0;1,43E-05;0;0;1,000014266;0,988650497;FALSE;FALSE;0;0
03.08.18 13:50;15,07735213;99,70055556;15,06188194;99,57611111;6,229777778;5,868378127;5,647557878;193,532733;0,220820249;0,096375804;0,124444444;193,5046643;0,410727418;-1,346226116;FALSE;FALSE;0;FALSE;FALSE;-1;-1;FALSE;FALSE;0;6,046;200,0250448;8,636417319;8,418440147;8,636417319;8,418440147;-0,000809768;-0,000242226;0;0,000809768;0;0;1,000809768;0,989451075;FALSE;FALSE;0;0
03.08.18 14:00;15,10602815;99,999;15,09268699;99,922;6,2261;6,030421532;5,870358166;193,9675785;0,160063365;0,083063365;0,077;193,9736418;0,061004706;-0,793840335;FALSE;FALSE;0;FALSE;FALSE;-1;-1;FALSE;FALSE;0;6,046;200,0250448;8,748614458;8,590953835;8,748614458;8,590953835;0,000560915;0,00086246;0;-0,000560915;0;0;0,999439085;0,988896076;FALSE;FALSE;0;0
03.08.18 14:10;15,0918726;100,1495;15,08781561;100,078;6,2314;6,131285808;6,034505049;194,1677142;0,096780759;0,025280759;0,0715;194,121495;-0,161127751;-0,387695094;FALSE;FALSE;0;FALSE;FALSE;-1;-1;FALSE;FALSE;0;6,046;200,0250448;8,928566822;8,83253823;8,928566822;8,83253823;0,000899649;0,001207771;0;-0,000899649;0;0;0,999100351;0,988006417;FALSE;FALSE;0;0
