;buy_x;buy_y;sell_x;sell_y;hr;buy_spread;sell_spread;buy_investment;sell_investment;buyZScore;sellZScore;long_entry;long_exit;num_units_long;short_entry;short_exit;num_units_short;numUnits;transaction;positionSwitch;tradecosts;hr_memory;invest_memory;buy_spread_memory;sell_spread_memory;buy_spread_memory_pos_switch;sell_spread_memory_pos_switch;buy_spread_pct_ch;sell_spread_pct_ch;port_rets;cum rets;;;;
25.07.18 13:40;16,5010742;105,2083333;16,5010742;105,2083333;5,704;11,0862061;11,0862061;199,3304606;199,3304606;;;FALSE;FALSE;0;FALSE;FALSE;0;0;FALSE;FALSE;0;5,704;199,3304606;11,0862061;11,0862061;;;;;0;1;FALSE;FALSE;0;0
25.07.18 13:44;16,52681387;105,65;16,52681387;105,65;5,891333333;8,285030574;8,285030574;203,0149694;203,0149694;;;FALSE;FALSE;0;FALSE;FALSE;0;0;FALSE;FALSE;0;5,891333333;203,0149694;8,285030574;8,285030574;11,3810537;11,3810537;-0,013797877;-0,013797877;0;1;FALSE;FALSE;0;0
25.07.18 13:48;16,53518684;105,5475;16,53518684;105,5475;5,95875;7,018455432;7,018455432;204,0765446;204,0765446;;;FALSE;FALSE;0;FALSE;FALSE;0;0;FALSE;FALSE;0;5,95875;204,0765446;7,018455432;7,018455432;8,133202611;8,133202611;-0,006206373;-0,006206373;0;1;FALSE;FALSE;0;0
25.07.18 13:52;16,5316856;105,4875;16,5316856;105,4875;5,987;6,512298313;6,512298313;204,4627017;204,4627017;;;FALSE;FALSE;0;FALSE;FALSE;0;0;FALSE;FALSE;0;5,987;204,4627017;6,512298313;6,512298313;6,979318431;6,979318431;-0,002475547;-0,002475547;0;1;FALSE;FALSE;0;0
25.07.18 13:56;16,5375784;105,14;16,5375784;105,14;5,994;6,01375507;6,01375507;204,2662449;204,2662449;;;FALSE;FALSE;0;FALSE;FALSE;0;0;FALSE;FALSE;0;5,994;204,2662449;6,01375507;6,01375507;6,129518119;6,129518119;-0,002440654;-0,002440654;0;1;FALSE;FALSE;0;0
25.07.18 14:00;16,5425274;104,97;16,5425274;104,97;5,997;5,764463182;5,764463182;204,1755368;204,1755368;;;FALSE;FALSE;0;FALSE;FALSE;0;0;FALSE;FALSE;0;5,997;204,1755368;5,764463182;5,764463182;5,814090764;5,814090764;-0,001220968;-0,001220968;0;1;FALSE;FALSE;0;0
25.07.18 14:04;16,54777702;105,0233333;16,54777702;105,0233333;5,998666667;5,758734936;5,758734936;204,2879317;204,2879317;;;FALSE;FALSE;0;FALSE;FALSE;0;0;FALSE;FALSE;0;5,998666667;204,2879317;5,758734936;5,758734936;5,786314564;5,786314564;-2,80E-05;-2,80E-05;0;1;FALSE;FALSE;0;0
25.07.18 14:08;16,54879749;104,9725;16,54879749;104,9725;5,99775;5,716949869;5,716949869;204,2280501;204,2280501;;;FALSE;FALSE;0;FALSE;FALSE;0;0;FALSE;FALSE;0;5,99775;204,2280501;5,716949869;5,716949869;5,701780138;5,701780138;-0,0002046;-0,0002046;0;1;FALSE;FALSE;0;0
25.07.18 14:12;16,55683683;104,9225;16,55683683;104,9225;5,99475;5,668402443;5,668402443;204,1765976;204,1765976;;;FALSE;FALSE;0;FALSE;FALSE;0;0;FALSE;FALSE;0;5,99475;204,1765976;5,668402443;5,668402443;5,618731933;5,618731933;-0,000237772;-0,000237772;0;1;FALSE;FALSE;0;0
25.07.18 14:16;16,5552534;104,855;16,5552534;104,855;5,9915;5,664199254;5,664199254;204,0458007;204,0458007;;;FALSE;FALSE;0;FALSE;FALSE;0;0;FALSE;FALSE;0;5,9915;204,0458007;5,664199254;5,664199254;5,61039468;5,61039468;-2,06E-05;-2,06E-05;0;1;FALSE;FALSE;0;0
25.07.18 14:20;16,554405;104,92;16,554405;104,92;5,99;5,75911405;5,75911405;204,0808859;204,0808859;;;FALSE;FALSE;0;FALSE;FALSE;0;0;FALSE;FALSE;0;5,99;204,0808859;5,75911405;5,75911405;5,734282443;5,734282443;0,000465084;0,000465084;0;1;FALSE;FALSE;0;0
25.07.18 14:24;16,55973663;104,93;16,55973663;104,93;5,9885;5,762017221;5,762017221;204,0979828;204,0979828;;;FALSE;FALSE;0;FALSE;FALSE;0;0;FALSE;FALSE;0;5,9885;204,0979828;5,762017221;5,762017221;5,737177616;5,737177616;1,42E-05;1,42E-05;0;1;FALSE;FALSE;0;0
25.07.18 14:28;16,5532738;104,93;16,5532738;104,93;5,987;5,825549759;5,825549759;204,0344502;204,0344502;;;FALSE;FALSE;0;FALSE;FALSE;0;0;FALSE;FALSE;0;5,987;204,0344502;5,825549759;5,825549759;5,800719849;5,800719849;0,000311381;0,000311381;0;1;FALSE;FALSE;0;0
25.07.18 14:32;16,52400705;104,8747;16,52400705;104,8747;5,987;5,945469792;5,945469792;203,8039302;203,8039302;;;FALSE;FALSE;0;FALSE;FALSE;0;0;FALSE;FALSE;0;5,987;203,8039302;5,945469792;5,945469792;5,945469792;5,945469792;0,000588409;0,000588409;0;1;FALSE;FALSE;0;0
25.07.18 14:36;16,51850534;104,905;16,51850534;104,905;5,98725;6,004578918;6,004578918;203,8054211;203,8054211;;;FALSE;FALSE;0;FALSE;FALSE;0;0;FALSE;FALSE;0;5,98725;203,8054211;6,004578918;6,004578918;6,008708544;6,008708544;0,000290027;0,000290027;0;1;FALSE;FALSE;0;0
25.07.18 14:40;16,51395753;105,025;16,51395753;105,025;5,9895;6,114651404;6,114651404;203,9353486;203,9353486;;;FALSE;FALSE;0;FALSE;FALSE;0;0;FALSE;FALSE;0;5,9895;203,9353486;6,114651404;6,114651404;6,151807808;6,151807808;0,000539742;0,000539742;0;1;FALSE;FALSE;0;0
25.07.18 14:44;16,5120173;105,1666667;16,5120173;105,1666667;5,992333333;6,221154999;6,221154999;204,1121783;204,1121783;;;FALSE;FALSE;0;FALSE;FALSE;0;0;FALSE;FALSE;0;5,992333333;204,1121783;6,221154999;6,221154999;6,267939048;6,267939048;0,00052179;0,00052179;0;1;FALSE;FALSE;0;0
25.07.18 14:48;16,49237385;105,34125;16,49237385;105,34125;5,99875;6,407622367;6,407622367;204,2748776;204,2748776;;;FALSE;FALSE;0;FALSE;FALSE;0;0;FALSE;FALSE;0;5,99875;204,2748776;6,407622367;6,407622367;6,513448433;6,513448433;0,000912826;0,000912826;0;1;FALSE;FALSE;0;0
25.07.18 14:52;16,4525019;105,26;16,4525019;105,26;6,00975;6,384576706;6,384576706;204,1354233;204,1354233;;;FALSE;FALSE;0;FALSE;FALSE;0;0;FALSE;FALSE;0;6,00975;204,1354233;6,384576706;6,384576706;6,565554227;6,565554227;-0,000112894;-0,000112894;0;1;FALSE;FALSE;0;0
25.07.18 14:56;16,44208791;105,005;16,44208791;105,005;6,01725;6,068846509;6,068846509;203,9411535;203,9411535;;;FALSE;FALSE;0;FALSE;FALSE;0;0;FALSE;FALSE;0;6,01725;203,9411535;6,068846509;6,068846509;6,192162168;6,192162168;-0,001548144;-0,001548144;0;1;FALSE;FALSE;0;0
26.07.18 13:36;16,4242032;105,59;16,4242032;105,59;6,021;6,699872533;6,699872533;204,4801275;204,4801275;;;FALSE;FALSE;0;FALSE;FALSE;0;0;FALSE;FALSE;0;6,021;204,4801275;6,699872533;6,699872533;6,761463295;6,761463295;0,003086002;0,003086002;0;1;FALSE;FALSE;0;0
26.07.18 13:40;16,44730823;105,8225;16,44730823;105,8225;6,03;6,645231403;6,645231403;204,9997686;204,9997686;;;FALSE;FALSE;0;FALSE;FALSE;0;0;FALSE;FALSE;0;6,03;204,9997686;6,645231403;6,645231403;6,793257177;6,793257177;-0,000266542;-0,000266542;0;1;FALSE;FALSE;0;0
26.07.18 13:44;16,49590175;105,9375;16,49590175;105,9375;6,04175;6,273385602;6,273385602;205,6016144;205,6016144;;;FALSE;FALSE;0;FALSE;FALSE;0;0;FALSE;FALSE;0;6,04175;205,6016144;6,273385602;6,273385602;6,467212447;6,467212447;-0,001808574;-0,001808574;0;1;FALSE;FALSE;0;0
26.07.18 13:48;16,44823605;105,79;16,44823605;105,79;6,05;6,278171897;6,278171897;205,3018281;205,3018281;;;FALSE;FALSE;0;FALSE;FALSE;0;0;FALSE;FALSE;0;6,05;205,3018281;6,278171897;6,278171897;6,413869845;6,413869845;2,33E-05;2,33E-05;0;1;FALSE;FALSE;0;0
26.07.18 13:52;16,43380251;105,71375;16,43380251;105,71375;6,0575;6,165991281;6,165991281;205,2615087;205,2615087;;;FALSE;FALSE;0;FALSE;FALSE;0;0;FALSE;FALSE;0;6,0575;205,2615087;6,165991281;6,165991281;6,289244799;6,289244799;-0,000546525;-0,000546525;0;1;FALSE;FALSE;0;0
26.07.18 13:56;16,43935912;105,91;16,43935912;105,91;6,063;6,238165676;6,238165676;205,5818343;205,5818343;;;FALSE;FALSE;0;FALSE;FALSE;0;0;FALSE;FALSE;0;6,063;205,5818343;6,238165676;6,238165676;6,328582151;6,328582151;0,000351074;0,000351074;0;1;FALSE;FALSE;0;0
26.07.18 14:00;16,45661975;105,97;16,45661975;105,97;6,06825;6,107117202;6,107117202;205,8328828;205,8328828;;;FALSE;FALSE;0;FALSE;FALSE;0;0;FALSE;FALSE;0;6,06825;205,8328828;6,107117202;6,107117202;6,193514456;6,193514456;-0,000636674;-0,000636674;0;1;FALSE;FALSE;0;0
26.07.18 14:04;16,42382625;105,77;16,42382625;105,77;6,0715;6,052738923;6,052738923;205,4872611;205,4872611;;;FALSE;FALSE;0;FALSE;FALSE;0;0;FALSE;FALSE;0;6,0715;205,4872611;6,052738923;6,052738923;6,106116358;6,106116358;-0,000264631;-0,000264631;0;1;FALSE;FALSE;0;0
26.07.18 14:08;16,40684741;105,6831;16,40684741;105,6831;6,07425;6,023807105;6,023807105;205,3423929;205,3423929;;;FALSE;FALSE;0;FALSE;FALSE;0;0;FALSE;FALSE;0;6,07425;205,3423929;6,023807105;6,023807105;6,068925935;6,068925935;-0,000140895;-0,000140895;0;1;FALSE;FALSE;0;0
26.07.18 14:12;16,41276114;105,525;16,41276114;105,525;6,076;5,801063329;5,801063329;205,2489367;205,2489367;;;FALSE;FALSE;0;FALSE;FALSE;0;0;FALSE;FALSE;0;6,076;205,2489367;5,801063329;5,801063329;5,829785661;5,829785661;-0,001085237;-0,001085237;0;1;FALSE;FALSE;0;0
26.07.18 14:16;16,41694195;105,5294333;16,41694195;105,5294333;6,074666667;5,801983301;5,801983301;205,2568834;205,2568834;;;FALSE;FALSE;0;FALSE;FALSE;0;0;FALSE;FALSE;0;6,074666667;205,2568834;5,801983301;5,801983301;5,780094045;5,780094045;4,48E-06;4,48E-06;0;1;FALSE;FALSE;0;0
26.07.18 14:20;16,40865684;105,2975;16,40865684;105,2975;6,0725;5,655931354;5,655931354;204,9390686;204,9390686;;;FALSE;FALSE;0;FALSE;FALSE;0;0;FALSE;FALSE;0;6,0725;204,9390686;5,655931354;5,655931354;5,620379264;5,620379264;-0,00071266;-0,00071266;0;1;FALSE;FALSE;0;0
26.07.18 14:24;16,40036393;105,205;16,40036393;105,205;6,0685;5,679391506;5,679391506;204,7306085;204,7306085;;;FALSE;FALSE;0;FALSE;FALSE;0;0;FALSE;FALSE;0;6,0685;204,7306085;5,679391506;5,679391506;5,61379005;5,61379005;0,00011459;0,00011459;0;1;FALSE;FALSE;0;0
26.07.18 14:28;16,39785647;105,2;16,39785647;105,2;6,064333333;5,757932434;5,757932434;204,6420676;204,6420676;;;FALSE;FALSE;0;FALSE;FALSE;0;0;FALSE;FALSE;0;6,064333333;204,6420676;5,757932434;5,757932434;5,689608032;5,689608032;0,000383797;0,000383797;0;1;FALSE;FALSE;0;0
26.07.18 14:32;16,38044035;105,1866667;16,38044035;105,1866667;6,063;5,872056825;5,872056825;204,5012765;204,5012765;;;FALSE;FALSE;0;FALSE;FALSE;0;0;FALSE;FALSE;0;6,063;204,5012765;5,872056825;5,872056825;5,850216237;5,850216237;0,000558062;0,000558062;0;1;FALSE;FALSE;0;0
26.07.18 14:36;16,37547565;105,13875;16,37547565;105,13875;6,062;5,87061661;5,87061661;204,4068834;204,4068834;;;FALSE;FALSE;0;FALSE;FALSE;0;0;FALSE;FALSE;0;6,062;204,4068834;5,87061661;5,87061661;5,854241134;5,854241134;-7,05E-06;-7,05E-06;0;1;FALSE;FALSE;0;0
26.07.18 14:40;16,39556473;105,2566667;16,39556473;105,2566667;6,062;5,866753253;5,866753253;204,6465801;204,6465801;;;FALSE;FALSE;0;FALSE;FALSE;0;0;FALSE;FALSE;0;6,062;204,6465801;5,866753253;5,866753253;5,866753253;5,866753253;-1,89E-05;-1,89E-05;0;1;FALSE;FALSE;0;0
26.07.18 14:44;16,39768708;105,18;16,39768708;105,18;6,061;5,793618638;5,793618638;204,5663814;204,5663814;;;FALSE;FALSE;0;FALSE;FALSE;0;0;FALSE;FALSE;0;6,061;204,5663814;5,793618638;5,793618638;5,777220951;5,777220951;-0,00035751;-0,00035751;0;1;FALSE;FALSE;0;0
26.07.18 14:48;16,38513699;105,12625;16,38513699;105,12625;6,05925;5,844608708;5,844608708;204,4078913;204,4078913;;;FALSE;FALSE;0;FALSE;FALSE;0;0;FALSE;FALSE;0;6,05925;204,4078913;5,844608708;5,844608708;5,815934719;5,815934719;0,000249453;0,000249453;0;1;FALSE;FALSE;0;0
26.07.18 14:52;16,38547728;105,16375;16,38547728;105,16375;6,059;5,884143191;5,884143191;204,4433568;204,4433568;;;FALSE;FALSE;0;FALSE;FALSE;0;0;FALSE;FALSE;0;6,059;204,4433568;5,884143191;5,884143191;5,880046821;5,880046821;0,000193376;0,000193376;0;1;FALSE;FALSE;0;0
26.07.18 14:56;16,38919425;105,265;16,38919425;105,265;6,059;5,962872039;5,962872039;204,567128;204,567128;;;FALSE;FALSE;0;FALSE;FALSE;0;0;FALSE;FALSE;0;6,059;204,567128;5,962872039;5,962872039;5,962872039;5,962872039;0,000384856;0,000384856;0;1;FALSE;FALSE;0;0
27.07.18 13:40;16,8391699;108,84;16,8391699;108,84;6,063;6,744112896;6,744112896;210,9358871;210,9358871;;;FALSE;FALSE;0;FALSE;FALSE;0;0;FALSE;FALSE;0;6,063;210,9358871;6,744112896;6,744112896;6,811469576;6,811469576;0,003703689;0,003703689;0;1;FALSE;FALSE;0;0
27.07.18 13:44;16,858632;109,1578333;16,858632;109,1578333;6,074;6,758502565;6,758502565;211,5571641;211,5571641;;;FALSE;FALSE;0;FALSE;FALSE;0;0;FALSE;FALSE;0;6,074;211,5571641;6,758502565;6,758502565;6,943947517;6,943947517;6,80E-05;6,80E-05;0;1;FALSE;FALSE;0;0
27.07.18 13:48;16,853319;109,3754;16,853319;109,3754;6,087666667;6,778011701;6,778011701;211,9727883;211,9727883;;;FALSE;FALSE;0;FALSE;FALSE;0;0;FALSE;FALSE;0;6,087666667;211,9727883;6,778011701;6,778011701;7,008340394;7,008340394;9,20E-05;9,20E-05;0;1;FALSE;FALSE;0;0
27.07.18 13:52;16,86299332;109,5666667;16,86299332;109,5666667;6,1;6,702407435;6,702407435;212,4309259;212,4309259;;;FALSE;FALSE;0;FALSE;FALSE;0;0;FALSE;FALSE;0;6,1;212,4309259;6,702407435;6,702407435;6,910384353;6,910384353;-0,0003559;-0,0003559;0;1;FALSE;FALSE;0;0
27.07.18 13:56;16,86367361;109,6575;16,86367361;109,6575;6,11375;6,557215452;6,557215452;212,7577845;212,7577845;;;FALSE;FALSE;0;FALSE;FALSE;0;0;FALSE;FALSE;0;6,11375;212,7577845;6,557215452;6,557215452;6,789090964;6,789090964;-0,000682429;-0,000682429;0;1;FALSE;FALSE;0;0
27.07.18 14:00;16,86375633;109,6833333;16,86375633;109,6833333;6,125;6,392825832;6,392825832;212,9738408;212,9738408;;;FALSE;FALSE;0;FALSE;FALSE;0;0;FALSE;FALSE;0;6,125;212,9738408;6,392825832;6,392825832;6,582543091;6,582543091;-0,000771877;-0,000771877;0;1;FALSE;FALSE;0;0
27.07.18 14:04;16,84589505;109,6175;16,84589505;109,6175;6,13375;6,288991237;6,288991237;212,9460088;212,9460088;;;FALSE;FALSE;0;FALSE;FALSE;0;0;FALSE;FALSE;0;6,13375;212,9460088;6,288991237;6,288991237;6,436392819;6,436392819;-0,00048761;-0,00048761;0;1;FALSE;FALSE;0;0
27.07.18 14:08;16,85685297;109,6866667;16,85685297;109,6866667;6,140666667;6,174351549;6,174351549;213,1989818;213,1989818;;;FALSE;FALSE;0;FALSE;FALSE;0;0;FALSE;FALSE;0;6,140666667;213,1989818;6,174351549;6,174351549;6,290944782;6,290944782;-0,000537712;-0,000537712;0;1;FALSE;FALSE;0;0
27.07.18 14:12;16,864422;109,7333333;16,864422;109,7333333;6,145;6,101460143;6,101460143;213,3652065;213,3652065;0,182986198;-0,182986198;FALSE;FALSE;0;FALSE;FALSE;0;0;FALSE;FALSE;0;6,145;213,3652065;6,101460143;6,101460143;6,174539305;6,174539305;-0,000341627;-0,000341627;0;1;FALSE;FALSE;0;0
27.07.18 14:16;16,87431588;109,7075;16,87431588;109,7075;6,1475;5,972643158;5,972643158;213,4423568;213,4423568;0,384449947;-0,384449947;FALSE;FALSE;0;FALSE;FALSE;0;0;FALSE;FALSE;0;6,1475;213,4423568;5,972643158;5,972643158;6,014828948;6,014828948;-0,000603521;-0,000603521;0;1;FALSE;FALSE;0;0
27.07.18 14:20;16,9094876;109,83125;16,9094876;109,83125;6,14875;5,859038119;5,859038119;213,8034619;213,8034619;0,690273802;-0,690273802;FALSE;FALSE;0;FALSE;FALSE;0;0;FALSE;FALSE;0;6,14875;213,8034619;5,859038119;5,859038119;5,880174979;5,880174979;-0,000531353;-0,000531353;0;1;FALSE;FALSE;0;0
27.07.18 14:24;16,94381268;109,88;16,94381268;109,88;6,147666667;5,71508756;5,71508756;214,0449124;214,0449124;1,087059105;-1,087059105;FALSE;FALSE;0;FALSE;FALSE;0;0;FALSE;FALSE;0;6,147666667;214,0449124;5,71508756;5,71508756;5,696731763;5,696731763;-0,000672525;-0,000672525;0;1;FALSE;FALSE;0;0
27.07.18 14:28;16,94900038;109,825;16,94900038;109,825;6,1445;5,681867196;5,681867196;213,9681328;213,9681328;1,1414969;-1,1414969;FALSE;FALSE;0;FALSE;FALSE;0;0;FALSE;FALSE;0;6,1445;213,9681328;5,681867196;5,681867196;5,628195361;5,628195361;-0,000155258;-0,000155258;0;1;FALSE;FALSE;0;0
27.07.18 14:32;16,9224968;109,995;16,9224968;109,995;6,143;6,040102158;6,040102158;213,9498978;213,9498978;0,066335259;-0,066335259;FALSE;FALSE;0;FALSE;FALSE;0;0;FALSE;FALSE;0;6,143;213,9498978;6,040102158;6,040102158;6,014718412;6,014718412;0,001674387;0,001674387;0;1;FALSE;FALSE;0;0
27.07.18 14:36;16,92556;109,9833333;16,92556;109,9833333;6,143666667;5,998334547;5,998334547;213,9683321;213,9683321;0,207606393;-0,207606393;FALSE;FALSE;0;FALSE;FALSE;0;0;FALSE;FALSE;0;6,143666667;213,9683321;5,998334547;5,998334547;6,009618253;6,009618253;-0,000195205;-0,000195205;0;1;FALSE;FALSE;0;0
27.07.18 14:40;16,91408565;109,87125;16,91408565;109,87125;6,14475;5,938422202;5,938422202;213,8040778;213,8040778;0,403044658;-0,403044658;FALSE;FALSE;0;FALSE;FALSE;0;0;FALSE;FALSE;0;6,14475;213,8040778;5,938422202;5,938422202;5,956745795;5,956745795;-0,000280221;-0,000280221;0;1;FALSE;FALSE;0;0
27.07.18 14:44;16,90277853;109,67875;16,90277853;109,67875;6,14475;5,815401659;5,815401659;213,5420983;213,5420983;0,789158949;-0,789158949;FALSE;FALSE;0;FALSE;FALSE;0;0;FALSE;FALSE;0;6,14475;213,5420983;5,815401659;5,815401659;5,815401659;5,815401659;-0,000576095;-0,000576095;0;1;FALSE;FALSE;0;0
27.07.18 14:48;16,89428862;109,7166667;16,89428862;109,7166667;6,144;5,918157406;5,918157406;213,5151759;213,5151759;0,495732519;-0,495732519;FALSE;FALSE;0;FALSE;FALSE;0;0;FALSE;FALSE;0;6,144;213,5151759;5,918157406;5,918157406;5,905486689;5,905486689;0,000481257;0,000481257;0;1;FALSE;FALSE;0;0
27.07.18 14:52;16,88607655;109,5866667;16,88607655;109,5866667;6,144;5,838612343;5,838612343;213,334721;213,334721;0,762889046;-0,762889046;FALSE;FALSE;0;FALSE;FALSE;0;0;FALSE;FALSE;0;6,144;213,334721;5,838612343;5,838612343;5,838612343;5,838612343;-0,000372865;-0,000372865;0;1;FALSE;FALSE;0;0
27.07.18 14:56;16,88748515;109,5875;16,88748515;109,5875;6,143;5,847678724;5,847678724;213,3273213;213,3273213;0,743637415;-0,743637415;FALSE;FALSE;0;FALSE;FALSE;0;0;FALSE;FALSE;0;6,143;213,3273213;5,847678724;5,847678724;5,830791238;5,830791238;4,25E-05;4,25E-05;0;1;FALSE;FALSE;0;0
30.07.18 13:40;16,74365675;108,0475;16,74365675;108,0475;6,14;5,241447555;5,241447555;210,8535524;210,8535524;2,481566947;-2,481566947;TRUE;FALSE;1;FALSE;FALSE;0;1;TRUE;FALSE;0,0063;6,14;210,8535524;5,241447555;5,241447555;5,191216585;5,191216585;-0,002875129;-0,002875129;-2,99E-05;0,999970121;TRUE;FALSE;1;0
30.07.18 13:44;16,73803023;108,24;16,73803023;108,24;6,137;5,518708509;5,518708509;210,9612915;210,9612915;1,599965907;-1,599965907;FALSE;FALSE;1;FALSE;FALSE;0;1;FALSE;FALSE;0;6,14;210,8535524;5,468494419;5,468494419;5,468494419;5,468494419;0,001076799;0,001076799;0,001076799;1,00104692;FALSE;FALSE;1;0
30.07.18 13:48;16,7178006;108,04;16,7178006;108,04;6,134;5,49301112;5,49301112;210,5869889;210,5869889;1,605829322;-1,605829322;FALSE;FALSE;1;FALSE;FALSE;0;1;FALSE;FALSE;0;6,14;210,8535524;5,392704316;5,392704316;5,392704316;5,392704316;-0,000359444;-0,000359444;-0,000359444;1,000687476;FALSE;FALSE;1;0
30.07.18 13:52;16,7310859;107,78;16,7310859;107,78;6,128666667;5,240751548;5,240751548;210,3192485;210,3192485;2,166671559;-2,166671559;TRUE;FALSE;1;FALSE;FALSE;0;1;FALSE;FALSE;0;6,14;210,8535524;5,051132574;5,051132574;5,051132574;5,051132574;-0,001619948;-0,001619948;-0,001619948;0,999067528;FALSE;FALSE;1;0
30.07.18 13:56;16,72633255;107,66625;16,72633255;107,66625;6,118;5,334547459;5,334547459;209,9979525;209,9979525;1,806790888;-1,806790888;FALSE;FALSE;1;FALSE;FALSE;0;1;FALSE;FALSE;0;6,14;210,8535524;4,966568143;4,966568143;4,966568143;4,966568143;-0,000401058;-0,000401058;-0,000401058;0,998666471;FALSE;FALSE;1;0
30.07.18 14:00;16,72665947;107,66;16,72665947;107,66;6,11;5,460110608;5,460110608;209,8598894;209,8598894;1,412620347;-1,412620347;FALSE;FALSE;1;FALSE;FALSE;0;1;FALSE;FALSE;0;6,14;210,8535524;4,958310824;4,958310824;4,958310824;4,958310824;-3,92E-05;-3,92E-05;-3,92E-05;0,998627309;FALSE;FALSE;1;0
30.07.18 14:04;16,7503904;107,6533333;16,7503904;107,6533333;6,103666667;5,414533795;5,414533795;209,8921329;209,8921329;1,461149579;-1,461149579;FALSE;FALSE;1;FALSE;FALSE;0;1;FALSE;FALSE;0;6,14;210,8535524;4,805936277;4,805936277;4,805936277;4,805936277;-0,000722656;-0,000722656;-0,000722656;0,997904653;FALSE;FALSE;1;0
30.07.18 14:08;16,72726588;107,6616667;16,72726588;107,6616667;6,098;5,65879931;5,65879931;209,664534;209,664534;0,808259151;-0,808259151;FALSE;FALSE;1;FALSE;FALSE;0;1;FALSE;FALSE;0;6,14;210,8535524;4,956254143;4,956254143;4,956254143;4,956254143;0,000712902;0,000712902;0,000712902;0,998617555;FALSE;FALSE;1;0
30.07.18 14:12;16,73164058;107,6366667;16,73164058;107,6366667;6,094;5,674048952;5,674048952;209,5992844;209,5992844;0,745469714;-0,745469714;FALSE;FALSE;1;FALSE;FALSE;0;1;FALSE;FALSE;0;6,14;210,8535524;4,904393485;4,904393485;4,904393485;4,904393485;-0,000245956;-0,000245956;-0,000245956;0,998371599;FALSE;FALSE;1;0
30.07.18 14:16;16,72662193;107,595;16,72662193;107,595;6,0905;5,721509166;5,721509166;209,4684908;209,4684908;0,595363156;-0,595363156;FALSE;FALSE;1;FALSE;FALSE;0;1;FALSE;FALSE;0;6,14;210,8535524;4,89354138;4,89354138;4,89354138;4,89354138;-5,15E-05;-5,15E-05;-5,15E-05;0,998320132;FALSE;FALSE;1;0
30.07.18 14:20;16,74248257;107,5733333;16,74248257;107,5733333;6,088;5,645099467;5,645099467;209,5015672;209,5015672;0,765248006;-0,765248006;FALSE;FALSE;1;FALSE;FALSE;0;1;FALSE;FALSE;0;6,14;210,8535524;4,774490374;4,774490374;4,774490374;4,774490374;-0,000564615;-0,000564615;-0,000564615;0,997755517;FALSE;FALSE;1;0
30.07.18 14:24;16,74231183;107,425;16,74231183;107,425;6,0845;5,556403701;5,556403701;209,2935963;209,2935963;0,964863625;-0,964863625;FALSE;FALSE;1;FALSE;FALSE;0;1;FALSE;FALSE;0;6,14;210,8535524;4,627205394;4,627205394;4,627205394;4,627205394;-0,000698518;-0,000698518;-0,000698518;0,997056999;FALSE;FALSE;1;0
30.07.18 14:28;16,7699295;107,43;16,7699295;107,43;6,081;5,452058711;5,452058711;209,4079413;209,4079413;1,195275405;-1,195275405;FALSE;FALSE;1;FALSE;FALSE;0;1;FALSE;FALSE;0;6,14;210,8535524;4,46263287;4,46263287;4,46263287;4,46263287;-0,000780506;-0,000780506;-0,000780506;0,996276493;FALSE;FALSE;1;0
30.07.18 14:32;16,77347768;107,335;16,77347768;107,335;6,076;5,419349596;5,419349596;209,2506504;209,2506504;1,22976975;-1,22976975;FALSE;FALSE;1;FALSE;FALSE;0;1;FALSE;FALSE;0;6,14;210,8535524;4,345847024;4,345847024;4,345847024;4,345847024;-0,000553872;-0,000553872;-0,000553872;0,995722621;FALSE;FALSE;1;0
30.07.18 14:36;16,74774109;107,2475;16,74774109;107,2475;6,06925;5,601272405;5,601272405;208,8937276;208,8937276;0,716627328;-0,716627328;FALSE;FALSE;1;FALSE;FALSE;0;1;FALSE;FALSE;0;6,14;210,8535524;4,416369723;4,416369723;4,416369723;4,416369723;0,000334463;0,000334463;0,000334463;0,996057084;FALSE;FALSE;1;0
30.07.18 14:40;16,72366873;107,1233333;16,72366873;107,1233333;6,064;5,711006134;5,711006134;208,5356605;208,5356605;0,404540495;-0,404540495;FALSE;FALSE;1;FALSE;FALSE;0;1;FALSE;FALSE;0;6,14;210,8535524;4,440007311;4,440007311;4,440007311;4,440007311;0,000112104;0,000112104;0,000112104;0,996169188;FALSE;FALSE;1;0
30.07.18 14:44;16,72443525;107,17;16,72443525;107,17;6,062;5,786473515;5,786473515;208,5535265;208,5535265;0,189472423;-0,189472423;FALSE;FALSE;1;FALSE;FALSE;0;1;FALSE;FALSE;0;6,14;210,8535524;4,481967565;4,481967565;4,481967565;4,481967565;0,000199002;0,000199002;0,000199002;0,99636819;FALSE;FALSE;1;0
30.07.18 14:48;16,74755412;107,2566667;16,74755412;107,2566667;6,060666667;5,755323684;5,755323684;208,7580096;208,7580096;0,258751037;-0,258751037;FALSE;FALSE;1;FALSE;FALSE;0;1;FALSE;FALSE;0;6,14;210,8535524;4,42668439;4,42668439;4,42668439;4,42668439;-0,000262188;-0,000262188;-0,000262188;0,996106003;FALSE;FALSE;1;0
30.07.18 14:52;16,7363625;107,29;16,7363625;107,29;6,059;5,884379613;5,884379613;208,6956204;208,6956204;-0,082308464;0,082308464;FALSE;TRUE;0;FALSE;FALSE;0;0;TRUE;FALSE;0,0063;6,14;210,8535524;4,52873425;4,52873425;4,52873425;4,52873425;0,000483985;0,000483985;0,000454106;0,996560109;FALSE;TRUE;1;1
